	NA19098.r1.bulk	NA19098.r2.bulk	NA19098.r3.bulk	NA19101.r1.bulk	NA19101.r2.bulk	NA19101.r3.bulk	NA19239.r1.bulk	NA19239.r2.bulk	NA19239.r3.bulk
ENSG00000237683	1.66455867723949	2.26838408707302	1.0509065714765	2.03324259480996	1.47372406129918	1.44124488153766	1.36903276834234	1.37109144545402	0.805714509862684
ENSG00000188976	6.43930572544792	6.23030914066778	6.50005003405375	5.77910081584593	6.54249343185842	6.10433888118771	7.04297450529418	6.21147460410607	6.2882963189207
ENSG00000187608	5.8167811864288	5.54826180468023	5.40823177031766	4.99568022985968	5.13243714661326	5.12015535765467	5.47983184303007	5.69015798901329	5.53600531611112
ENSG00000188157	4.648534155746	4.65505252080014	4.73305081994816	4.50702662830521	4.26851331628479	4.41756902213941	3.70405200749541	3.89216541804578	4.04377061142038
ENSG00000078808	3.3010196408395	3.36160724547073	2.96252573428993	2.81229349491558	2.77678484385651	3.05232358021157	3.72426336009771	3.19587126049694	2.9975129905388
ENSG00000176022	2.94033910918797	2.67049581361427	3.02872520994337	1.90699686927916	3.06889292545431	2.74698005348458	2.74184978108909	2.48390110899159	3.1950716711715
ENSG00000160087	5.12332542205328	4.27855883723442	4.16537278649512	3.67716973689735	3.8623050832332	4.15970513924139	5.36330493028541	4.50546132525129	4.16122193740602
ENSG00000169972	5.11427313343631	5.07694756769197	5.08666160133855	4.30567502025438	4.75292762329594	4.75447919823829	5.32411333321779	4.55091936339139	4.77512335695939
ENSG00000127054	6.74125269814795	6.78620928454416	6.95635401294208	6.59859136519156	6.94764339995696	6.98884914127912	6.96124753906761	6.87566226559526	6.95878462066081
ENSG00000224051	1.69725785783442	1.41027396917164	1.73821638741749	0.67714285991457	1.45361110159492	1.27742694695323	1.95234214924577	1.19485911959294	1.4888319846419
ENSG00000107404	3.14383276801293	3.29727350672451	3.21084211061365	2.91128062660865	3.06889292545431	3.16377695302241	3.43645770170121	2.67519409041208	3.39496846882102
ENSG00000162576	3.10780018290268	2.93934011952758	2.17018055998584	1.7686350655875	2.42051653488	2.15849230224364	1.82086867225918	2.49239914649068	2.99066695319537
ENSG00000175756	8.33979148675701	8.09371934381191	8.12226479614023	7.34770624729677	8.19309614827453	7.95772152867302	8.61946611286933	7.97692524360292	8.11681334994944
ENSG00000221978	5.52618793650852	5.21947527571956	5.55941320021294	5.10296954152818	4.80545156215921	4.93027460439841	6.22458693733532	5.92329258830247	5.92337837848756
ENSG00000242485	8.7373601602876	9.03751789146313	9.05018156103866	8.89096479583132	9.11318676777251	9.01583428348147	9.22132967005674	8.95179601912225	8.87927441863335
ENSG00000179403	4.12819646476222	3.7327727221853	4.07427143035847	2.98698887343722	3.35028652967818	3.2228816259934	4.2508723523011	3.33938452124857	3.57050860353901
ENSG00000160072	3.5893225287526	3.66948999709853	3.71720025510742	3.30176806874752	4.13280208895737	3.77264386040769	3.92678866144832	2.92162570561372	3.39496846882102
ENSG00000197785	3.73423324048889	3.50832809418251	3.61903700554463	3.47357487096979	3.50488145754107	3.44323829741964	3.8795110068251	3.20624039081678	3.81874920984586
ENSG00000160075	7.08610205350644	7.16780514568153	6.99261636863658	7.15759498686475	7.189534083857	7.3135922191941	7.1408264544191	7.24477977084699	7.26535161346806
ENSG00000228594	3.24129336683648	2.71594802021179	2.99901054891059	2.69910098373391	2.53979014550005	3.03043242582275	3.05011240461992	2.98321802662523	3.22454736709867
ENSG00000197530	2.84870604409316	2.67049581361427	2.02440537205425	1.68717012759182	2.33514449479139	1.84399014020981	1.00053126026904	0.76073248970234	0.981746939342153
ENSG00000248333	5.89902403961965	5.36923296971888	5.81184475970277	5.15565735861796	5.57557498914553	5.58934643206853	5.56541179965257	5.38367687592751	5.47108578290932
ENSG00000189339	3.73423324048889	3.98008252755573	3.97397565040757	3.24596608065935	3.6400593698658	3.68661248127006	3.75405920042409	3.75056774496235	4.14281349719592
ENSG00000008128	4.93566587745883	4.43895406953867	4.73305081994816	4.8316091962327	5.24056837620448	5.11669653947354	5.39201538920402	4.91404598288003	4.99288836581439
ENSG00000008130	4.96281549094886	4.73891188475198	4.50893257683854	4.54220248924787	3.8623050832332	4.49687099408998	4.42355811371897	4.28595884733842	4.17638488712445
ENSG00000078369	7.66575042474163	7.59989311316654	7.36205849718873	7.3669085059695	7.44295775368681	7.4050434319486	7.35796027423599	7.60018778848753	7.56892357005169
ENSG00000178821	2.84141026506162	2.68884888786962	2.03615695463634	1.942537514077	1.76239232908902	2.26231586445984	2.61047279880267	2.28303648694976	2.13570706780939
ENSG00000162585	4.65479093649967	4.30259340763805	4.49622650124024	3.50561074998526	3.68388291351176	3.34615164060478	4.65875774877516	3.76817174437012	4.01706778227925
ENSG00000157933	3.5893225287526	2.82782904815702	3.11989709442873	2.75347574914172	3.04220410447158	3.20995492372389	2.52855968415211	2.75505431100812	2.88387564441558
ENSG00000157916	6.78326544399753	6.46736996315421	6.46080547822343	6.18854015539047	6.68516891522134	6.33317684942759	7.02780864082055	6.53722353403013	6.57644018108746
ENSG00000157881	3.54958172939107	3.51348578113758	3.30127031622378	3.33780526701477	3.54345452023316	3.68193922229139	3.54270491095492	3.408367058948	3.33136473518607
ENSG00000157870	4.32411887601833	4.452444416172	4.4747978227725	3.79850875093531	4.48462941276023	4.29744909261993	4.92491305526878	4.33875195353217	4.65686037727786
ENSG00000130762	3.82949668848025	3.56903572932257	3.78144695700377	3.10669992035648	3.83535464483114	3.26723419210228	4.20845715881991	3.46127248591837	3.65520473445694
ENSG00000158109	4.76493648350638	4.59792914459645	4.71853788026257	4.54798264389169	4.51163175652436	4.84922726468125	4.43586630501314	4.40551603239106	4.75708278695486
ENSG00000116213	5.18946550819855	4.63862388431276	4.98876636595482	4.56138028767936	4.82123546468604	4.77875593329455	4.98617475167438	4.99701160968445	4.91728527312093
ENSG00000130764	5.91735537192958	5.90587633306902	5.67196935994484	5.33796778884485	5.65918502529917	5.80455285031421	5.64884408898014	5.50412929403049	5.60934538892849
ENSG00000116198	3.90492651627925	3.4716985776661	3.4448406506505	3.536950679733	3.54345452023316	3.58013259585547	3.42415457637802	3.23184177670022	3.58875725487182
ENSG00000169598	3.05200556933931	3.3673159736369	3.2466851847884	3.61611843170383	3.56236107559775	3.45424233949763	3.1127823845776	3.92392534097776	3.56591014445833
ENSG00000198912	6.19645611215383	6.38815679823497	6.48297820455933	6.24181603754165	6.26007514452404	6.1816880486641	6.20014187309893	6.24957165642034	6.20719787037262
ENSG00000196581	2.17460596710234	1.34233552046473	2.17018055998584	1.23097176978044	1.76239232908902	1.84399014020981	0.955646496812881	1.17387974480199	1.16318092179146
ENSG00000131697	1.96232711992077	2.46222196953343	2.02440537205425	1.63018684378067	1.71248482874738	1.75779550470554	1.63409232140223	1.44299977434953	1.6009645561387
ENSG00000116251	9.42315390146929	9.22712178663705	9.23128885033408	9.49953795569972	9.32969671421979	9.30814008925098	9.33446738804831	9.38901827844094	9.56491759776154
ENSG00000116237	6.1065001349874	5.93883774960969	5.9908310386484	5.77170987924476	5.92510165566368	5.96221868284946	6.07325959506691	5.79692355037006	6.24292558525282
ENSG00000158292	3.11991131431812	2.8605784621546	3.23143277698456	2.75347574914172	3.05561022958287	2.97802303867992	2.21291915667622	3.0480642636185	3.25914122790195
ENSG00000097021	7.30246056239662	7.56988193134944	7.41111139227737	7.89760896192437	7.59473030303233	7.90706277315743	7.48431536614486	7.85454395390441	7.69034952155884
ENSG00000162408	5.23193224535003	5.38056808907606	5.2990772150576	5.25323286496824	5.68959913528135	5.79051152402066	5.56073619023179	5.43086217424252	5.7907409516473
ENSG00000204859	4.02892719302583	4.39770922958717	4.38575095191478	4.11636787949915	4.64620718999068	4.41193583215592	4.31668880030149	4.1555912622686	4.43022189779145
ENSG00000162413	4.11917478389788	4.14202979643154	3.74968120914937	3.75252617069357	3.90366411119156	3.94636698005945	3.7605977526999	3.62866114590905	3.75149414480811
ENSG00000116273	4.62323210160392	4.53338134263913	4.27357409784175	4.4235499321072	4.0278876069747	4.13939531524419	3.89147645957781	4.10937919059835	4.41240228420559
ENSG00000041988	4.29503898429458	4.02772259424043	4.22306030364987	4.1921458712893	4.09109637921792	4.15970513924139	4.21799110968799	3.88249948316764	4.12729164244815
ENSG00000007923	6.12914597977339	6.05569907887195	6.36505112718073	6.03922653178233	6.4528802826286	6.3619474145204	7.08069599169242	6.61808000559025	6.59912243989705
ENSG00000171735	8.03120081315418	7.69829246600353	7.91274323675717	7.95438629721794	7.92676859723216	7.9138046857907	7.88731032867944	8.03188272839403	7.9789803631383
ENSG00000049245	5.4916512376435	5.43730263643965	5.37275669018897	5.18315512748914	5.39224410917338	5.43543063190535	5.62485473470666	5.44187291003077	5.43371574856689
ENSG00000049246	1.76051342385709	1.31895931730064	1.38084436519804	1.942537514077	2.30178095676072	2.11754775221807	1.26249878476067	0.969925287277613	0.77416839806567
ENSG00000116288	10.0864053997955	10.0412490945107	10.1705134621549	10.1063267177636	10.1149271621404	10.1623064117168	10.1265798539162	10.1176461520701	10.0639987923717
ENSG00000116285	5.03334535689133	4.55104563851526	3.77795177256858	3.95751470593376	3.5670492523298	3.68193922229139	3.43645770170121	3.82982473224631	3.46084836793036
ENSG00000142599	6.03714682835266	6.02623193242918	5.83725591238386	5.80185564516407	5.65588801493524	5.84796254455898	4.86852101698503	4.83105054881831	4.93522423542941
ENSG00000074800	11.6146815248044	11.8058887674806	11.7798641332807	11.9429240824977	11.8146391073103	11.8490796602725	11.8509181713133	11.8476647434132	11.7138003692209
ENSG00000171612	3.69023842511245	3.41219036879746	3.53456637186969	3.4816507786234	3.86611437450966	3.79012000110236	3.82127920211295	3.73274628244036	4.28669318852629
ENSG00000188807	3.7023706767845	3.8637412088902	3.64995860167113	3.39451119829827	3.73059941011876	3.56498409628955	3.99492131066638	3.66294294544329	3.93028587749967
ENSG00000171608	3.38871892504847	2.99939298620741	2.6547944413674	3.02063473419086	2.65876288103903	3.03043242582275	2.63202852659825	2.87689106050265	3.14662094504446
ENSG00000171603	4.99933110379394	4.69645806669177	4.43762229883064	4.18474469408781	4.41872188392239	4.53624019997104	4.49783785995019	4.35282099595008	4.77113379195478
ENSG00000178585	4.0763111994477	3.8637412088902	3.92740969736468	3.72897334473422	3.63113262336473	3.98481927333872	3.77358662153201	4.1203865427193	4.34153064745185
ENSG00000162441	5.03494525091979	5.09941673729172	5.14887026884142	5.42325160658542	5.6145929815272	5.32286732623525	5.38990817198262	5.57485533496444	5.75381672918723
ENSG00000173614	2.29699417034299	2.21872428842145	2.3314682658698	2.68518093296657	2.49128536126292	2.427763432163	3.91218013778285	3.21139714183102	3.51910095918799
ENSG00000130939	6.24909599368058	6.16051556309491	6.17084666657094	6.08367693024518	6.06921062395438	6.11997129143904	5.93485559277419	5.96357948379465	6.19682530593954
ENSG00000054523	6.14922769709038	6.13397055812741	5.93934923068481	5.87112014863952	5.93147829607296	6.22007043575469	5.92688403920333	5.78486706633123	6.30080389967048
ENSG00000142657	8.6509275462533	8.86767984802153	8.97957157193212	9.02548245259907	9.19212620880265	9.07551129724806	9.08990376454287	9.16107152225539	9.27852402763338
ENSG00000175279	4.38560183519429	4.17495310133156	4.14381012405053	4.05545038194851	4.24822316740963	4.20275279305352	4.1069198073123	4.20554665102251	4.14281349719592
ENSG00000160049	6.38702274496128	6.3381628019179	6.09492542629582	6.22086179389728	6.05759753626298	6.15916780707801	6.56807498517189	6.46025504063436	6.52168977393367
ENSG00000142655	3.2019565862856	3.30324202626183	3.4448406506505	3.35987979391549	3.00122166770419	3.0595474328259	3.30396405012862	3.17490670631165	3.26482707539015
ENSG00000120948	8.15939709116473	8.23604330776496	8.46722188362507	8.45602845469874	8.48099136843165	8.45139513005953	8.24646179169809	8.397333622137	8.42380027543603
ENSG00000116649	5.89374344761443	5.83451674242516	5.83305168094158	5.26263704145998	5.81313741428908	5.72500966188188	6.2293087880933	5.42421516907134	5.81128505863289
ENSG00000171824	6.57415740828827	6.7830094778736	6.69797127761549	6.79487049164268	6.58356134332397	6.81408055508287	6.86819228905877	6.8789067677015	6.58555592272427
ENSG00000198793	5.76470102555853	5.49319617881299	5.68415778791137	5.3578477761019	5.33704581405003	5.54242386291719	5.43250266862209	5.22318110188376	5.61714535732852
ENSG00000120942	5.69658757117338	5.79693948094897	5.88271146569916	5.60057868222382	5.8815412540439	5.69864709439751	6.06006787959778	5.74630570142276	5.60262597221566
ENSG00000116661	3.41352991889796	2.6425208669443	2.24297185336213	2.45845128565443	2.14756449745955	2.43888568659005	2.19372000416343	1.85246522204791	2.16031974327556
ENSG00000132879	3.82210286618099	4.34660667363149	4.27852954680831	4.41303131310703	3.80392477227542	3.96956111904203	3.94125074290644	4.20812857070034	4.11160097122315
ENSG00000116670	8.27509651668517	8.32251681240123	8.27883861977959	8.13979813737873	8.44546926872487	8.29205491613648	8.10654391174223	8.12551273549554	8.15596867659508
ENSG00000162490	7.42313348656677	7.42891522014344	7.23717118218738	7.37370498355296	7.34160441180381	7.34015909271181	6.62830457470325	6.70564938450302	6.75672765739456
ENSG00000177674	7.10183479473608	7.06661006297641	6.91120190248487	7.24262277578065	6.9043054289573	7.03172012785262	6.73964074789843	7.05237127708196	6.95087035115789
ENSG00000177000	3.07706993523851	3.5237461657298	3.73172658946327	3.14788071676145	3.60857107304643	3.61487252670823	3.83992336513963	3.61315933621223	3.76760324823533
ENSG00000011021	2.96740173929309	3.17891149255931	3.13089888787267	2.99265129089201	3.59944672517209	3.45424233949763	3.53890623945074	3.29635412788136	3.65086885951116
ENSG00000116685	4.21261518656339	4.09463724420243	3.89873116840558	3.95461647352311	4.02448286094654	3.8030895673894	4.07579750639062	3.78556352385605	4.15204707800806
ENSG00000083444	5.05084735996407	5.12322924201116	5.2868329268987	5.24257937120717	5.21689845234703	5.35404707967026	4.98338231959698	5.35833078850972	5.51826318084631
ENSG00000116688	5.59178920990842	5.79693948094897	5.85892257764849	5.62448188538302	5.75885016985971	5.9072227771497	6.22517801453014	5.87536523837719	6.02905826175533
ENSG00000116691	6.66787723352542	6.64706502638194	6.94158995357611	6.42781235224924	6.89780727418363	6.72488863403511	7.10241402425568	6.45808742259914	6.54524224540989
ENSG00000120949	4.72782930042012	4.43079889351961	4.42873412019312	3.98618123862226	4.14539577970234	4.00366779894229	3.73426383747122	2.85069149793106	2.84644658189168
ENSG00000048707	4.09483746231632	3.82692718406652	3.87275156605417	3.91042946498182	3.5482044382883	3.82020292300428	3.47672648889595	3.76817174437012	3.86440374621282
ENSG00000162496	5.0759316818632	5.25532172366002	5.74985954147016	5.131480061839	5.87020542338888	5.43543063190535	5.48970463406223	5.03822297914169	5.34658686648152
ENSG00000179172	2.91275910730774	2.84429668029415	3.29149813023005	4.00311167073006	3.77989470402796	3.88669582362339	3.25849093825112	3.06525519919782	2.9975129905388
ENSG00000162493	6.93149203744667	6.89098377502996	6.5799977129006	6.50214506716055	6.47175385992323	6.34357088076565	6.19351235416617	6.12462562571443	6.16601232713477
ENSG00000116731	3.35325069316217	3.13273450163189	3.36788270283257	2.95833854442481	2.91558968617711	3.42657324232542	3.31288917304458	3.00119438498799	3.30952471954821
ENSG00000189337	3.25233822058415	2.35137650436286	2.49367201765349	2.4908209997534	2.82455245120662	2.98562767074152	1.26249878476067	2.19206014144053	2.63442515279648
ENSG00000171729	3.10780018290268	2.63307402648719	2.6547944413674	2.21861021727366	2.41011724767297	2.28714491651227	1.40286482777262	1.94204793792293	2.13570706780939
ENSG00000142634	2.96740173929309	2.67049581361427	2.8065942267689	2.32118067509392	2.66752080362749	2.63538527955367	2.48183861912456	2.76911108390981	2.90587567084808
ENSG00000132906	4.79923154049546	4.79293409756877	4.87885539716848	4.53639908323887	4.7611337425924	4.65067878256547	4.64114843238056	4.64348601451901	4.75909847131326
ENSG00000116138	4.31361206413735	4.09119173530014	4.29818286412707	4.03638789544686	4.27998083915599	4.02964875511674	4.34524535525172	3.91447056096308	4.31711139303256
ENSG00000197312	5.6813449474305	5.60372288576111	5.28806204264009	5.33016209248138	5.34389147978856	5.41867461615984	5.47486999546352	5.37910149413633	5.59474689221062
ENSG00000116786	4.34490569311955	4.01686753306394	4.24601062783413	3.78551973701436	4.06481889645484	3.954139865773	4.17213297767188	4.01815957222717	4.37082578068386
ENSG00000162458	5.63462631443284	5.5356421244573	5.57056733004789	5.01528456144882	5.18675425831033	5.22506877978797	4.94227265636481	4.98652216221048	5.34255974438245
ENSG00000065526	5.44186730483793	4.95903216927497	4.86079616408167	4.66607781195986	4.76725784487822	5.01817628444903	5.0662101626541	4.63199447354493	5.00991684398802
ENSG00000116809	3.49017387772604	3.66021867489729	3.48397975563511	2.86263586547834	3.24304943915379	3.20995492372389	3.48859116292569	2.96501484892536	3.21870020854641
ENSG00000142627	4.07008253116682	3.66021867489729	3.21601739369447	3.83993313491937	3.30048211245853	3.69127065122925	2.61047279880267	3.14826520342091	3.18910357063971
ENSG00000142632	5.01562841875148	4.82440236150752	4.47910909692884	4.4024354397677	4.00733755010994	4.21574389812759	3.669724173579	4.21327858906676	3.89038325800043
ENSG00000037637	5.01400694691225	5.04346541076098	5.0172090311848	4.82527660892974	5.04272195037064	5.01632123632732	4.92636769361629	4.84438934751049	4.86021318280987
ENSG00000055070	5.1808200688558	5.37632784905982	5.79551640486006	5.613498828226	5.8815412540439	5.68586656632204	6.21271425194055	5.90987404416327	5.96326535238304
ENSG00000157191	5.79144942680565	5.85090864560977	5.94870593648873	5.76593508076989	5.95223385951922	5.91719849083539	5.94708927696752	6.10744040389129	6.06779099437897
ENSG00000219481	5.42121788045965	5.23984563044772	5.5985765255431	4.91746501768882	5.14032306591948	4.91442529286551	5.5682099090536	5.34900249768897	5.503910681272
ENSG00000058453	3.15564637913678	2.88466170206157	3.23653485068197	2.41694028906485	3.21942052136164	2.80830113348589	3.58015144708308	2.75505431100812	3.54269538782985
ENSG00000117122	9.0244473165301	9.17599533973613	9.31627237041175	8.95463249378903	9.07193283601713	8.95745410644127	8.96992548092957	9.13764568375922	9.00657801194521
ENSG00000159363	4.11615497640496	4.07034406940386	4.03966354889092	3.14279694399853	3.49014645884965	3.54453544731346	4.09403367410335	3.18017647461013	3.75553831520514
ENSG00000117118	6.94517003647273	6.92863353763359	6.75686003416798	6.87829367740396	6.72975527980502	6.849936063612	6.78123290215102	6.76428233604282	6.64616978423756
ENSG00000179051	8.16214482287837	8.21482745092207	8.28315979424321	8.11745844381926	8.35602820730974	8.27392506922353	8.0926830342986	8.06056165125934	8.36644929439898
ENSG00000074964	4.37300717112415	3.95376332435576	4.11084954705892	3.18791858274331	3.74308204015575	3.69127065122925	3.33057546369157	3.58958976134939	3.77559084552233
ENSG00000117154	3.18476399140915	2.58488905261858	2.3314682658698	2.05505499442394	2.03024021099746	2.50387654377354	1.7171165183569	1.56081079787543	1.92204831476481
ENSG00000179023	5.57868606117204	5.26146597391651	4.80006108371153	3.41152006526649	3.12083355515755	3.35204710350857	3.90334348876883	3.47848510311216	3.62457634125823
ENSG00000159423	3.73423324048889	3.86777426565197	4.59685835667088	4.28966485042863	4.47966513179215	4.67675030482002	4.3859906764958	4.42340270729778	4.82984891213925
ENSG00000169991	2.3999079866677	2.47285213098574	1.6491939714235	2.6569313051573	1.9318979730713	1.73992091732947	2.14457365108966	2.63737921218296	2.31081545196852
ENSG00000127481	6.88079301729952	6.80368247726812	6.62446379962852	6.71491505547168	6.47300336269259	6.91808641949813	6.56200497209091	6.30489488151297	6.61367695017833
ENSG00000127463	6.0331498742422	6.23343826272163	6.19135518744816	6.12679861870046	6.15423025046852	6.08765215041373	6.09605877095292	5.99232437457608	6.10471861128067
ENSG00000053372	6.88612113639724	7.14721379743835	7.02024455892763	6.89199283663022	7.25164336286942	7.07647297909141	7.57219511990212	7.1428679959875	7.21484246604978
ENSG00000053371	3.21330553647922	2.55518616412588	2.60831850756901	2.07654251376823	2.59592201400916	3.11607189802787	3.39082387808003	3.23690798466944	3.57050860353901
ENSG00000040487	3.37867380816487	3.68785579006331	3.70252616775286	2.79295280073955	3.73893315229927	3.42097516908826	3.90629505645391	3.05954761762348	3.48540674986791
ENSG00000077549	7.74021247886272	7.6062436554501	7.73150062245506	7.79582528770368	7.83256799526557	7.81348965175954	7.84985670139051	7.87581075627506	7.7455283619284
ENSG00000173436	2.89172249271097	3.13273450163189	2.07084805132605	2.40849281210367	2.72738133256007	2.66410360475295	1.91765741503853	2.27320671783617	2.51545538630127
ENSG00000169914	2.60338358914767	2.51460641418922	2.67748275287421	2.48279640487192	2.19679508213817	2.80830113348589	2.68110700249123	2.40507849503629	2.64318286634803
ENSG00000162545	1.89344651149663	1.51684507226737	1.55431500849298	1.41090219287791	1.43321377314172	1.64706701747518	1.0224606099814	1.37109144545402	1.50813648739284
ENSG00000090432	5.08985227859772	5.03631642030608	5.18758414365757	5.04828436901954	5.09721768046184	5.07986931417205	5.60954308195263	5.59669568773725	5.56740147424159
ENSG00000158825	4.72584959995365	4.44706340549082	3.88579984551184	3.79202886192146	3.42449629891144	3.53937767480365	2.92763022878551	3.65539485674283	3.73110147497682
ENSG00000158828	3.33258462926579	3.15930205106591	2.82703255584029	2.75347574914172	2.53979014550005	3.03776644725468	2.53620151679624	2.52589940298119	3.15888702332283
ENSG00000244038	9.20725331813222	9.3593068426464	9.24314051727518	9.65759158660809	9.38658118868235	9.3522837282172	9.94438414852201	9.8591302398463	9.71556448008627
ENSG00000189410	3.78074528603818	3.23618958839952	3.30127031622378	3.10669992035648	3.18932953124052	3.38692274671137	3.12296772925134	3.43506227234684	3.70205862760805
ENSG00000127483	6.0601133015436	6.04772208871641	6.19004081854671	5.70860027331074	6.02729885604341	6.12772443229507	6.45520816503098	6.30911017710798	6.51574108338307
ENSG00000075151	6.56698733637893	5.99799143667037	5.93934923068481	6.03374433992449	5.84243706011411	6.04279456090856	6.15928150681061	6.1703595174582	6.13607878144426
ENSG00000117298	5.22634172007796	4.75206289779824	4.86244728582588	4.45875023877684	4.85421363916504	4.97680386041278	4.8790760130782	4.85596047919304	4.87329920096132
ENSG00000142794	3.02649804231618	3.0780850201545	3.27671460809701	3.28801861094528	2.92292304857	2.7823391561626	3.10252462037089	3.39935774545789	3.10284929222221
ENSG00000162551	6.64291508738773	6.64882389761498	6.89475626057419	5.98628492935495	6.66945035710147	6.59232983002459	6.35884653499712	6.13144280281009	6.59687019450543
ENSG00000090686	6.16026459367451	5.73757060919676	6.14801306992725	5.66049970528824	5.73821381062779	5.65877208924348	5.89082931063899	5.81820553061248	6.15150688547869
ENSG00000070831	7.38286884597371	7.40829619057127	7.27795221440131	7.09019999012578	7.21999299418489	7.26364323254242	7.0553258799981	7.08012127248062	7.20563390303168
ENSG00000184677	4.05439218416153	3.88777214697	4.09126894927969	3.99749024042287	3.85081648671876	3.91882727194691	3.88849438720777	3.52478751103778	3.97259309236011
ENSG00000133216	4.41046603388042	3.99490926912221	4.28838967147091	3.98901681077184	4.10728002879817	4.62899143396421	2.96207885713053	4.08710928773091	4.5041927870942
ENSG00000004487	7.39475519003629	7.02703561620123	6.80487767348253	6.68243795694934	6.60822113502168	6.93684084538632	6.58152445131157	6.71112058934979	6.87017675320201
ENSG00000169641	6.93920186216891	6.65642099083869	6.48512326371865	6.68681071138094	6.71028563423385	6.80819573648331	6.46725038929757	6.49767047839866	6.38479370049648
ENSG00000125944	8.43268603604298	8.32325126834653	8.41937019315072	8.25750285270665	8.55998857267011	8.41436843923913	8.80694108683758	8.63391276935348	8.58715886612807
ENSG00000088280	4.24615187227644	4.09119173530014	3.72084557394569	4.39817520399207	3.97947405111981	4.29744909261993	3.85832965763692	4.2736861268493	4.24415236551055
ENSG00000117318	9.74176040597012	9.28519420712562	10.0673621685471	9.13482301524707	9.78634575911385	9.76033699899217	8.91007005020141	9.75145768488355	9.89899040561106
ENSG00000142676	10.6005410113597	10.7484542672146	10.6924412226573	10.7652161699211	10.6981338562734	10.7954007708344	10.7943781207807	10.8125346987382	11.0512488953204
ENSG00000011007	6.70251689318522	6.6108281996581	6.58150220942941	6.60692187909574	6.75051211675178	6.67813585881723	7.10979472072376	6.72696077142207	6.64671425197174
ENSG00000057757	5.46578829981076	5.17296982544367	5.04510177481201	4.80771729118467	5.1101244574224	4.93617349199779	5.39411953308775	5.08953594182326	5.04668669155348
ENSG00000011009	8.04615271601415	8.19027873041363	8.20185984132828	8.30691561783254	8.26554889467167	8.37817308095352	8.24907977332261	8.26874336862762	8.19297143031739
ENSG00000117308	6.17630082478267	6.01445637477961	5.90290893331785	5.54289287200554	5.31631173359071	5.60547700700589	5.26899856209791	5.26221714992354	5.28076374439789
ENSG00000117305	4.79168055979404	4.54602072764961	4.49835196688408	4.84732011268869	4.33048571644322	4.57708260431876	4.80351606163878	4.96988309193236	4.6372681413973
ENSG00000179163	3.32213951402721	2.93934011952758	2.91239811516461	2.69215774698681	3.19539814857325	2.80830113348589	3.68355347715618	3.34877500586305	3.16498117461199
ENSG00000188822	-0.760574588530163	-0.0797626300766	-0.568443036072444	-0.525334926869753	-0.593901298114988	-0.975486741393053	-1.00237175667129	-0.508621288728548	-1.11228124165716
ENSG00000189266	7.61691421471175	7.5284459405625	7.62220776674034	7.8605426549789	7.62399011006561	7.54640168317662	7.76011985395887	7.61509945110801	7.51716067030038
ENSG00000188529	8.85025327957235	8.95272540161202	8.97041355126506	8.83335868062279	8.92993050953228	8.71796596664407	8.9156651729108	8.78757998380721	8.74943278879373
ENSG00000185436	3.69429385572804	3.46638903611989	4.09969319596067	3.78877797043353	3.86611437450966	3.71890817582587	3.42415457637802	3.51230623917454	3.35820787389392
ENSG00000001460	4.55350672547107	4.44436535503696	4.32955927697951	4.74200080471103	4.20676618032064	4.18964364257996	3.72091440334778	4.13131054739569	3.52858508543512
ENSG00000001461	3.94291761667348	3.84340505515914	3.80910771659442	3.02063473419086	3.60401611248276	3.29197946348839	3.4727498147749	2.6974162174358	2.57158582347551
ENSG00000117602	4.06695808358271	3.65556057472131	3.59540296013327	3.50561074998526	3.44501637615798	3.70054211165585	2.89233887351282	3.12112245492502	3.0178583149632
ENSG00000133226	8.77649924564378	8.47834932915434	8.63261444569002	8.40186777974093	8.49950307800798	8.49833422868031	8.73675553209936	8.62633150722369	8.45444445793792
ENSG00000169504	7.83440571698285	7.73297553090073	7.6647011772059	7.55995258446865	7.63463687705661	7.65053176009733	7.4848090771542	7.7340843442379	7.73148117116921
ENSG00000117614	6.81387462305815	6.80841139268748	6.90480637664192	6.81618287121721	6.92316908257578	6.82895266462141	6.86516164647932	6.91609819740383	6.96621955316482
ENSG00000117616	4.23227287065495	4.11174242829599	4.55662817380387	4.29425734309131	4.03467308793269	4.29744909261993	3.78325210160495	3.84649312466661	4.46521411173759
ENSG00000183726	7.91697959809518	7.58588394219652	7.46834273699376	7.44410355067865	7.57885964302257	7.49537628922589	7.84947337747742	7.77122442693331	7.7853848028507
ENSG00000204178	4.15198205837527	3.0919426874327	3.50527348417916	3.33334953907713	2.90081017636718	3.15705776543215	3.66275949044556	3.42177640983382	3.14662094504446
ENSG00000157978	3.8730811043438	3.42319421616228	3.98007241228322	3.4695199009122	3.7472190308878	3.87854988637588	3.96125715235387	3.82310307622925	4.20919280592826
ENSG00000117643	2.75085576760337	2.36285223214383	2.52736824984483	1.95419245844371	2.18464403337884	1.94105474740414	1.79562171982736	2.09495839394258	2.35413159181431
ENSG00000162430	4.39808749928143	3.96133221829831	4.31033160508208	4.10334201363628	4.05484012040755	4.40344458962854	4.3077872251346	4.27860775030845	4.68893419289624
ENSG00000117640	3.10780018290268	1.95623985558969	2.46787309302013	2.11858064133861	1.66078881074597	2.2747838039068	1.59071694169152	2.35003111078655	2.26615840453345
